time,type,city,epa_app
2020/1/1,新購,桃園市,1750
2020/1/1,新購,台中市,638
2020/1/1,新購,台南市,3
2020/1/1,新購,高雄市,3029
2020/1/1,新購,宜蘭縣,130
2020/1/1,新購,新竹縣,0
2020/1/1,新購,苗栗縣,79
2020/1/1,新購,彰化縣,286
2020/1/1,新購,南投縣,188
2020/1/1,新購,雲林縣,593
2020/1/1,新購,嘉義縣,328
2020/1/1,新購,屏東縣,1105
2020/1/1,新購,台東縣,28
2020/1/1,新購,花蓮縣,1
2020/1/1,新購,澎湖縣,34
2020/1/1,新購,基隆市,36
2020/1/1,新購,新竹市,110
2020/1/1,新購,嘉義市,128
2020/1/1,新購,金門縣,3
2020/1/1,新購,連江縣,0
2020/1/1,汰舊換新,台北市,3
2020/1/1,汰舊換新,新北市,0
2020/1/1,汰舊換新,桃園市,198
2020/1/1,汰舊換新,台中市,181
2020/1/1,汰舊換新,台南市,1
2020/1/1,汰舊換新,高雄市,384
2020/1/1,汰舊換新,宜蘭縣,4
2020/1/1,汰舊換新,新竹縣,0
2020/1/1,汰舊換新,苗栗縣,6
2020/1/1,汰舊換新,彰化縣,13
2020/1/1,汰舊換新,南投縣,41
2020/1/1,汰舊換新,雲林縣,51
2020/1/1,汰舊換新,嘉義縣,9
2020/1/1,汰舊換新,屏東縣,154
2020/1/1,汰舊換新,台東縣,1
2020/1/1,汰舊換新,花蓮縣,0
2020/1/1,汰舊換新,澎湖縣,0
2020/1/1,汰舊換新,基隆市,3
2020/1/1,汰舊換新,新竹市,8
2020/1/1,汰舊換新,嘉義市,2
2020/1/1,汰舊換新,金門縣,0
2020/1/1,汰舊換新,連江縣,0
2020/2/1,汰舊,台北市,6
2020/2/1,汰舊,新北市,3
2020/2/1,汰舊,桃園市,1
2020/2/1,汰舊,台中市,37
2020/2/1,汰舊,台南市,0
2020/2/1,汰舊,高雄市,0
2020/2/1,汰舊,宜蘭縣,0
2020/2/1,汰舊,新竹縣,0
2020/2/1,汰舊,苗栗縣,0
2020/2/1,汰舊,彰化縣,0
2020/2/1,汰舊,南投縣,0
2020/2/1,汰舊,雲林縣,54
2020/2/1,汰舊,嘉義縣,0
2020/2/1,汰舊,屏東縣,5
2020/2/1,汰舊,台東縣,0
2020/2/1,汰舊,花蓮縣,0
2020/2/1,汰舊,澎湖縣,0
2020/2/1,汰舊,基隆市,0
2020/2/1,汰舊,新竹市,0
2020/2/1,汰舊,嘉義市,0
2020/2/1,汰舊,金門縣,0
2020/2/1,汰舊,連江縣,0
2020/2/1,新購,台北市,0
2020/2/1,新購,新北市,0
2020/2/1,新購,桃園市,10
2020/2/1,新購,台中市,5
2020/2/1,新購,台南市,0
2020/2/1,新購,高雄市,0
2020/2/1,新購,宜蘭縣,0
2020/2/1,新購,新竹縣,0
2020/2/1,新購,苗栗縣,0
2020/2/1,新購,彰化縣,0
2020/2/1,新購,南投縣,0
2020/2/1,新購,雲林縣,72
2020/2/1,新購,嘉義縣,0
2020/2/1,新購,屏東縣,193
2020/2/1,新購,台東縣,0
2020/2/1,新購,花蓮縣,0
2020/2/1,新購,澎湖縣,0
2020/2/1,新購,基隆市,0
2020/2/1,新購,新竹市,0
2020/2/1,新購,嘉義市,0
2020/2/1,新購,金門縣,0
2020/2/1,新購,連江縣,0
2020/2/1,汰舊換新,台北市,0
2020/2/1,汰舊換新,新北市,0
2020/2/1,汰舊換新,桃園市,0
2020/2/1,汰舊換新,台中市,0
2020/2/1,汰舊換新,台南市,0
2020/2/1,汰舊換新,高雄市,0
2020/2/1,汰舊換新,宜蘭縣,0
2020/2/1,汰舊換新,新竹縣,0
2020/2/1,汰舊換新,苗栗縣,0
2020/2/1,汰舊換新,彰化縣,0
2020/2/1,汰舊換新,南投縣,0
2020/2/1,汰舊換新,雲林縣,23
2020/2/1,汰舊換新,嘉義縣,0
2020/2/1,汰舊換新,屏東縣,40
2020/2/1,汰舊換新,台東縣,0
2020/2/1,汰舊換新,花蓮縣,0
2020/2/1,汰舊換新,澎湖縣,0
2020/2/1,汰舊換新,基隆市,0
2020/2/1,汰舊換新,新竹市,0
2020/2/1,汰舊換新,嘉義市,0
2020/2/1,汰舊換新,金門縣,0
2020/2/1,汰舊換新,連江縣,0
