,time,type,city,epa_app,moea_app,moea_amt,epa_amt,local_amt
1358,2015-10-01,Elimination and Purchase,Lienchiang County,0.0,,10000,8000.0,0.0
1359,2015-10-01,New Purchase,Kinmen County,0.0,1.0,10000,5000.0,5500.0
1360,2015-10-01,Elimination and Purchase,Kinmen County,0.0,1.0,10000,8000.0,12000.0
1361,2015-10-01,New Purchase,Yunlin County,9.0,8.0,10000,5000.0,12000.0
1362,2015-10-01,Elimination and Purchase,Yunlin County,14.0,12.0,10000,8000.0,17000.0
1363,2015-10-01,New Purchase,Kaohsiung City,1.0,2.0,10000,5000.0,7200.0
1364,2015-10-01,Elimination and Purchase,Kaohsiung City,13.0,31.0,10000,8000.0,10000.0
1365,2015-11-01,New Purchase,Nantou County,0.0,2.0,10000,5000.0,1200.0
1366,2015-11-01,Elimination and Purchase,Nantou County,0.0,2.0,10000,8000.0,2100.0
1367,2015-11-01,New Purchase,Chiayi City,5.0,5.0,10000,5000.0,5000.0
1368,2015-11-01,Elimination and Purchase,Chiayi City,0.0,5.0,10000,8000.0,6000.0
1369,2015-11-01,New Purchase,Chiayi County,1.0,1.0,10000,5000.0,0.0
1370,2015-11-01,Elimination and Purchase,Chiayi County,2.0,1.0,10000,8000.0,12000.0
1371,2015-11-01,New Purchase,Keelung City,2.0,2.0,10000,5000.0,10000.0
1372,2015-11-01,Elimination and Purchase,Keelung City,0.0,2.0,10000,8000.0,0.0
1373,2015-11-01,New Purchase,Yilan County,1.0,4.0,10000,5000.0,6000.0
1374,2015-11-01,Elimination and Purchase,Yilan County,0.0,4.0,10000,8000.0,6000.0
1375,2015-11-01,New Purchase,Pingtung County,2.0,9.0,10000,5000.0,8000.0
1376,2015-11-01,Elimination and Purchase,Pingtung County,1.0,4.0,10000,8000.0,10000.0
1377,2015-11-01,New Purchase,Changhua County,16.0,24.0,10000,5000.0,1200.0
1378,2015-11-01,Elimination and Purchase,Changhua County,0.0,24.0,10000,8000.0,2100.0
1379,2015-11-01,New Purchase,New Taipei City,322.0,,10000,5000.0,10000.0
1380,2015-11-01,Elimination and Purchase,New Taipei City,1.0,,10000,8000.0,0.0
1381,2015-11-01,New Purchase,Hsinchu City,1.0,,10000,5000.0,1200.0
1382,2015-11-01,Elimination and Purchase,Hsinchu City,0.0,,10000,8000.0,2100.0
1383,2015-11-01,New Purchase,Hsinchu County,3.0,3.0,10000,5000.0,10000.0
1384,2015-11-01,Elimination and Purchase,Hsinchu County,0.0,3.0,10000,8000.0,0.0
1385,2015-11-01,New Purchase,Taoyuan City,111.0,265.0,10000,5000.0,11000.0
1386,2015-11-01,Elimination and Purchase,Taoyuan City,46.0,110.0,10000,8000.0,14000.0
1387,2015-11-01,New Purchase,Penghu County,1.0,1.0,10000,5000.0,2100.0
1388,2015-11-01,Elimination and Purchase,Penghu County,0.0,1.0,10000,8000.0,2100.0
1389,2015-11-01,New Purchase,Taichung City,27.0,77.0,10000,5000.0,0.0
1390,2015-11-01,Elimination and Purchase,Taichung City,0.0,77.0,10000,8000.0,0.0
1391,2015-11-01,New Purchase,Taipei City,276.0,263.0,10000,5000.0,0.0
1392,2015-11-01,Elimination and Purchase,Taipei City,14.0,13.0,10000,8000.0,0.0
1393,2015-11-01,New Purchase,Tainan City,4.0,3.0,10000,5000.0,0.0
1394,2015-11-01,Elimination and Purchase,Tainan City,18.0,15.0,10000,8000.0,0.0
1395,2015-11-01,New Purchase,Taitung County,8.0,110.0,10000,5000.0,0.0
1396,2015-11-01,Elimination and Purchase,Taitung County,0.0,110.0,10000,8000.0,0.0
1397,2015-11-01,New Purchase,Hualien County,245.0,211.0,10000,5000.0,1200.0
1398,2015-11-01,Elimination and Purchase,Hualien County,101.0,87.0,10000,8000.0,2100.0
1399,2015-11-01,New Purchase,Miaoli County,0.0,1.0,10000,5000.0,1200.0
1400,2015-11-01,Elimination and Purchase,Miaoli County,0.0,1.0,10000,8000.0,2100.0
1401,2015-11-01,New Purchase,Lienchiang County,0.0,,10000,5000.0,0.0
1402,2015-11-01,Elimination and Purchase,Lienchiang County,0.0,,10000,8000.0,0.0
1403,2015-11-01,New Purchase,Kinmen County,0.0,1.0,10000,5000.0,5500.0
1404,2015-11-01,Elimination and Purchase,Kinmen County,1.0,1.0,10000,8000.0,12000.0
1405,2015-11-01,New Purchase,Yunlin County,5.0,5.0,10000,5000.0,12000.0
1406,2015-11-01,Elimination and Purchase,Yunlin County,11.0,12.0,10000,8000.0,17000.0
1407,2015-11-01,New Purchase,Kaohsiung City,6.0,12.0,10000,5000.0,7200.0
1408,2015-11-01,Elimination and Purchase,Kaohsiung City,77.0,155.0,10000,8000.0,10000.0
1409,2015-12-01,New Purchase,Nantou County,2.0,1.0,10000,5000.0,1200.0
1410,2015-12-01,Elimination and Purchase,Nantou County,3.0,1.0,10000,8000.0,2100.0
1411,2015-12-01,New Purchase,Chiayi City,3.0,4.0,10000,5000.0,5000.0
1412,2015-12-01,Elimination and Purchase,Chiayi City,2.0,2.0,10000,8000.0,6000.0
1413,2015-12-01,New Purchase,Chiayi County,1.0,1.0,10000,5000.0,0.0
1414,2015-12-01,Elimination and Purchase,Chiayi County,1.0,1.0,10000,8000.0,12000.0
1415,2015-12-01,New Purchase,Keelung City,4.0,4.0,10000,5000.0,10000.0
1416,2015-12-01,Elimination and Purchase,Keelung City,0.0,4.0,10000,8000.0,0.0
1417,2015-12-01,New Purchase,Yilan County,5.0,,10000,5000.0,6000.0
1418,2015-12-01,Elimination and Purchase,Yilan County,1.0,,10000,8000.0,6000.0
1419,2015-12-01,New Purchase,Pingtung County,153.0,257.0,10000,5000.0,8000.0
1420,2015-12-01,Elimination and Purchase,Pingtung County,6.0,10.0,10000,8000.0,10000.0
1421,2015-12-01,New Purchase,Changhua County,13.0,9.0,10000,5000.0,1200.0
1422,2015-12-01,Elimination and Purchase,Changhua County,29.0,20.0,10000,8000.0,2100.0
1423,2015-12-01,New Purchase,New Taipei City,645.0,,10000,5000.0,10000.0
1424,2015-12-01,Elimination and Purchase,New Taipei City,35.0,,10000,8000.0,10000.0
1425,2015-12-01,New Purchase,Hsinchu City,64.0,7.0,10000,5000.0,1200.0
1426,2015-12-01,Elimination and Purchase,Hsinchu City,1.0,7.0,10000,8000.0,2100.0
1427,2015-12-01,New Purchase,Hsinchu County,30.0,5.0,10000,5000.0,10000.0
1428,2015-12-01,Elimination and Purchase,Hsinchu County,0.0,5.0,10000,8000.0,0.0
1429,2015-12-01,New Purchase,Taoyuan City,333.0,129.0,10000,5000.0,11000.0
1430,2015-12-01,Elimination and Purchase,Taoyuan City,97.0,37.0,10000,8000.0,14000.0
1431,2015-12-01,New Purchase,Penghu County,75.0,67.0,10000,5000.0,2100.0
1432,2015-12-01,Elimination and Purchase,Penghu County,4.0,4.0,10000,8000.0,2100.0
1433,2015-12-01,New Purchase,Taichung City,13.0,34.0,10000,5000.0,0.0
1434,2015-12-01,Elimination and Purchase,Taichung City,0.0,34.0,10000,8000.0,0.0
1435,2015-12-01,New Purchase,Taipei City,283.0,296.0,10000,5000.0,0.0
1436,2015-12-01,Elimination and Purchase,Taipei City,37.0,39.0,10000,8000.0,0.0
1437,2015-12-01,New Purchase,Tainan City,6.0,5.0,10000,5000.0,0.0
1438,2015-12-01,Elimination and Purchase,Tainan City,24.0,18.0,10000,8000.0,0.0
1439,2015-12-01,New Purchase,Taitung County,100.0,,10000,5000.0,0.0
1440,2015-12-01,Elimination and Purchase,Taitung County,0.0,,10000,8000.0,0.0
1441,2015-12-01,New Purchase,Hualien County,263.0,307.0,10000,5000.0,1200.0
1442,2015-12-01,Elimination and Purchase,Hualien County,66.0,77.0,10000,8000.0,2100.0
1443,2015-12-01,New Purchase,Miaoli County,3.0,2.0,10000,5000.0,1200.0
1444,2015-12-01,Elimination and Purchase,Miaoli County,0.0,2.0,10000,8000.0,2100.0
1445,2015-12-01,New Purchase,Lienchiang County,0.0,,10000,5000.0,0.0
1446,2015-12-01,Elimination and Purchase,Lienchiang County,0.0,,10000,8000.0,0.0
1447,2015-12-01,New Purchase,Kinmen County,87.0,345.0,10000,5000.0,5500.0
1448,2015-12-01,Elimination and Purchase,Kinmen County,5.0,20.0,10000,8000.0,12000.0
1449,2015-12-01,New Purchase,Yunlin County,12.0,9.0,10000,5000.0,12000.0
1450,2015-12-01,Elimination and Purchase,Yunlin County,9.0,6.0,10000,8000.0,17000.0
1451,2015-12-01,New Purchase,Kaohsiung City,9.0,4.0,10000,5000.0,7200.0
1452,2015-12-01,Elimination and Purchase,Kaohsiung City,71.0,35.0,10000,8000.0,10000.0
1453,2016-01-01,New Purchase,Nantou County,0.0,1.0,10000,4000.0,1200.0
1454,2016-01-01,Elimination and Purchase,Nantou County,0.0,1.0,10000,7000.0,2100.0
1455,2016-01-01,New Purchase,Chiayi City,1.0,1.0,10000,4000.0,6000.0
1456,2016-01-01,Elimination and Purchase,Chiayi City,0.0,1.0,10000,7000.0,8000.0
1457,2016-01-01,New Purchase,Chiayi County,0.0,1.0,10000,4000.0,4000.0
1458,2016-01-01,Elimination and Purchase,Chiayi County,0.0,1.0,10000,7000.0,5000.0
1459,2016-01-01,New Purchase,Keelung City,2.0,,10000,4000.0,6100.0
1460,2016-01-01,Elimination and Purchase,Keelung City,0.0,,10000,7000.0,9100.0
1461,2016-01-01,New Purchase,Yilan County,0.0,,10000,4000.0,6000.0
1462,2016-01-01,Elimination and Purchase,Yilan County,0.0,,10000,7000.0,6000.0
1463,2016-01-01,New Purchase,Pingtung County,9.0,1.0,10000,4000.0,8000.0
1464,2016-01-01,Elimination and Purchase,Pingtung County,21.0,3.0,10000,7000.0,10000.0
1465,2016-01-01,New Purchase,Changhua County,7.0,1.0,10000,4000.0,1200.0
1466,2016-01-01,Elimination and Purchase,Changhua County,5.0,1.0,10000,7000.0,2100.0
1467,2016-01-01,New Purchase,New Taipei City,159.0,,10000,4000.0,10000.0
1468,2016-01-01,Elimination and Purchase,New Taipei City,12.0,,10000,7000.0,10000.0
1469,2016-01-01,New Purchase,Hsinchu City,8.0,73.0,10000,4000.0,1200.0
1470,2016-01-01,Elimination and Purchase,Hsinchu City,0.0,73.0,10000,7000.0,2100.0
1471,2016-01-01,New Purchase,Hsinchu County,12.0,39.0,10000,4000.0,1200.0
1472,2016-01-01,Elimination and Purchase,Hsinchu County,0.0,39.0,10000,7000.0,2100.0
1473,2016-01-01,New Purchase,Taoyuan City,569.0,495.0,10000,4000.0,11000.0
1474,2016-01-01,Elimination and Purchase,Taoyuan City,70.0,61.0,10000,7000.0,14000.0
1475,2016-01-01,New Purchase,Penghu County,0.0,2.0,10000,4000.0,2100.0
1476,2016-01-01,Elimination and Purchase,Penghu County,0.0,2.0,10000,7000.0,2100.0
1477,2016-01-01,New Purchase,Taichung City,0.0,7.0,10000,4000.0,0.0
1478,2016-01-01,Elimination and Purchase,Taichung City,0.0,7.0,10000,7000.0,0.0
1479,2016-01-01,New Purchase,Taipei City,144.0,173.0,10000,4000.0,0.0
1480,2016-01-01,Elimination and Purchase,Taipei City,27.0,32.0,10000,7000.0,0.0
1481,2016-01-01,New Purchase,Tainan City,2.0,2.0,10000,4000.0,0.0
1482,2016-01-01,Elimination and Purchase,Tainan City,12.0,15.0,10000,7000.0,0.0
1483,2016-01-01,New Purchase,Taitung County,0.0,1.0,10000,4000.0,0.0
1484,2016-01-01,Elimination and Purchase,Taitung County,0.0,1.0,10000,7000.0,0.0
1485,2016-01-01,New Purchase,Hualien County,0.0,3.0,10000,4000.0,1200.0
1486,2016-01-01,Elimination and Purchase,Hualien County,0.0,3.0,10000,7000.0,2100.0
1487,2016-01-01,New Purchase,Miaoli County,1.0,1.0,10000,4000.0,1200.0
1488,2016-01-01,Elimination and Purchase,Miaoli County,0.0,1.0,10000,7000.0,2100.0
1489,2016-01-01,New Purchase,Lienchiang County,0.0,,10000,4000.0,0.0
1490,2016-01-01,Elimination and Purchase,Lienchiang County,0.0,,10000,7000.0,0.0
1491,2016-01-01,New Purchase,Kinmen County,0.0,,10000,4000.0,5500.0
1492,2016-01-01,Elimination and Purchase,Kinmen County,0.0,,10000,7000.0,12000.0
1493,2016-01-01,New Purchase,Yunlin County,2.0,4.0,10000,4000.0,12000.0
1494,2016-01-01,Elimination and Purchase,Yunlin County,5.0,9.0,10000,7000.0,17000.0
1495,2016-01-01,New Purchase,Kaohsiung City,0.0,13.0,10000,4000.0,4000.0
1496,2016-01-01,Elimination and Purchase,Kaohsiung City,0.0,13.0,10000,7000.0,9000.0
1497,2016-02-01,New Purchase,Nantou County,1.0,1.0,10000,4000.0,1200.0
1498,2016-02-01,Elimination and Purchase,Nantou County,0.0,1.0,10000,7000.0,2100.0
1499,2016-02-01,New Purchase,Chiayi City,0.0,3.0,10000,4000.0,6000.0
1500,2016-02-01,Elimination and Purchase,Chiayi City,0.0,3.0,10000,7000.0,8000.0
1501,2016-02-01,New Purchase,Chiayi County,0.0,1.0,10000,4000.0,4000.0
1502,2016-02-01,Elimination and Purchase,Chiayi County,0.0,1.0,10000,7000.0,5000.0
1503,2016-02-01,New Purchase,Keelung City,7.0,9.0,10000,4000.0,6100.0
1504,2016-02-01,Elimination and Purchase,Keelung City,0.0,9.0,10000,7000.0,9100.0
1505,2016-02-01,New Purchase,Yilan County,1.0,1.0,10000,4000.0,6000.0
1506,2016-02-01,Elimination and Purchase,Yilan County,0.0,1.0,10000,7000.0,6000.0
1507,2016-02-01,New Purchase,Pingtung County,0.0,1.0,10000,4000.0,8000.0
1508,2016-02-01,Elimination and Purchase,Pingtung County,0.0,1.0,10000,7000.0,10000.0
1509,2016-02-01,New Purchase,Changhua County,1.0,3.0,10000,4000.0,1200.0
1510,2016-02-01,Elimination and Purchase,Changhua County,0.0,3.0,10000,7000.0,2100.0
1511,2016-02-01,New Purchase,New Taipei City,128.0,,10000,4000.0,10000.0
1512,2016-02-01,Elimination and Purchase,New Taipei City,10.0,,10000,7000.0,10000.0
1513,2016-02-01,New Purchase,Hsinchu City,20.0,30.0,10000,4000.0,1200.0
1514,2016-02-01,Elimination and Purchase,Hsinchu City,1.0,1.0,10000,7000.0,2100.0
1515,2016-02-01,New Purchase,Hsinchu County,11.0,17.0,10000,4000.0,1200.0
1516,2016-02-01,Elimination and Purchase,Hsinchu County,0.0,17.0,10000,7000.0,2100.0
1517,2016-02-01,New Purchase,Taoyuan City,124.0,219.0,10000,4000.0,11000.0
1518,2016-02-01,Elimination and Purchase,Taoyuan City,29.0,51.0,10000,7000.0,14000.0
1519,2016-02-01,New Purchase,Penghu County,0.0,,10000,4000.0,2100.0
1520,2016-02-01,Elimination and Purchase,Penghu County,0.0,,10000,7000.0,2100.0
1521,2016-02-01,New Purchase,Taichung City,0.0,3.0,10000,4000.0,0.0
1522,2016-02-01,Elimination and Purchase,Taichung City,0.0,3.0,10000,7000.0,0.0
1523,2016-02-01,New Purchase,Taipei City,148.0,137.0,10000,4000.0,0.0
1524,2016-02-01,Elimination and Purchase,Taipei City,3.0,3.0,10000,7000.0,0.0
1525,2016-02-01,New Purchase,Tainan City,3.0,5.0,10000,4000.0,0.0
1526,2016-02-01,Elimination and Purchase,Tainan City,5.0,8.0,10000,7000.0,0.0
1527,2016-02-01,New Purchase,Taitung County,0.0,1.0,10000,4000.0,0.0
1528,2016-02-01,Elimination and Purchase,Taitung County,0.0,1.0,10000,7000.0,0.0
1529,2016-02-01,New Purchase,Hualien County,8.0,15.0,10000,4000.0,1200.0
1530,2016-02-01,Elimination and Purchase,Hualien County,6.0,12.0,10000,7000.0,2100.0
1531,2016-02-01,New Purchase,Miaoli County,0.0,1.0,10000,4000.0,1200.0
1532,2016-02-01,Elimination and Purchase,Miaoli County,0.0,1.0,10000,7000.0,2100.0
1533,2016-02-01,New Purchase,Lienchiang County,0.0,,10000,4000.0,0.0
1534,2016-02-01,Elimination and Purchase,Lienchiang County,0.0,,10000,7000.0,0.0
1535,2016-02-01,New Purchase,Kinmen County,0.0,,10000,4000.0,5500.0
1536,2016-02-01,Elimination and Purchase,Kinmen County,0.0,,10000,7000.0,12000.0
1537,2016-02-01,New Purchase,Yunlin County,9.0,7.0,10000,4000.0,12000.0
1538,2016-02-01,Elimination and Purchase,Yunlin County,5.0,4.0,10000,7000.0,17000.0
1539,2016-02-01,New Purchase,Kaohsiung City,2.0,6.0,10000,4000.0,4000.0
1540,2016-02-01,Elimination and Purchase,Kaohsiung City,0.0,6.0,10000,7000.0,9000.0
1541,2016-03-01,New Purchase,Nantou County,0.0,1.0,10000,4000.0,1200.0
1542,2016-03-01,Elimination and Purchase,Nantou County,1.0,1.0,10000,7000.0,2100.0
1543,2016-03-01,New Purchase,Chiayi City,0.0,,10000,4000.0,6000.0
1544,2016-03-01,Elimination and Purchase,Chiayi City,2.0,,10000,7000.0,8000.0
1545,2016-03-01,New Purchase,Chiayi County,2.0,2.0,10000,4000.0,4000.0
1546,2016-03-01,Elimination and Purchase,Chiayi County,0.0,2.0,10000,7000.0,5000.0
1547,2016-03-01,New Purchase,Keelung City,3.0,4.0,10000,4000.0,6100.0
1548,2016-03-01,Elimination and Purchase,Keelung City,0.0,4.0,10000,7000.0,9100.0
1549,2016-03-01,New Purchase,Yilan County,0.0,1.0,10000,4000.0,6000.0
1550,2016-03-01,Elimination and Purchase,Yilan County,0.0,1.0,10000,7000.0,6000.0
1551,2016-03-01,New Purchase,Pingtung County,0.0,2.0,10000,4000.0,8000.0
1552,2016-03-01,Elimination and Purchase,Pingtung County,1.0,2.0,10000,7000.0,10000.0
1553,2016-03-01,New Purchase,Changhua County,1.0,2.0,10000,4000.0,1200.0
1554,2016-03-01,Elimination and Purchase,Changhua County,2.0,5.0,10000,7000.0,2100.0
1555,2016-03-01,New Purchase,New Taipei City,147.0,,10000,4000.0,10000.0
1556,2016-03-01,Elimination and Purchase,New Taipei City,0.0,,10000,7000.0,10000.0
1557,2016-03-01,New Purchase,Hsinchu City,37.0,29.0,10000,4000.0,1200.0
1558,2016-03-01,Elimination and Purchase,Hsinchu City,1.0,1.0,10000,7000.0,2100.0
1559,2016-03-01,New Purchase,Hsinchu County,8.0,14.0,10000,4000.0,1200.0
1560,2016-03-01,Elimination and Purchase,Hsinchu County,0.0,14.0,10000,7000.0,2100.0
1561,2016-03-01,New Purchase,Taoyuan City,166.0,242.0,10000,4000.0,11000.0
1562,2016-03-01,Elimination and Purchase,Taoyuan City,36.0,52.0,10000,7000.0,14000.0
1563,2016-03-01,New Purchase,Penghu County,2.0,,10000,4000.0,2100.0
1564,2016-03-01,Elimination and Purchase,Penghu County,0.0,,10000,7000.0,2100.0
1565,2016-03-01,New Purchase,Taichung City,4.0,6.0,10000,4000.0,0.0
1566,2016-03-01,Elimination and Purchase,Taichung City,19.0,30.0,10000,7000.0,0.0
1567,2016-03-01,New Purchase,Taipei City,113.0,108.0,10000,4000.0,0.0
1568,2016-03-01,Elimination and Purchase,Taipei City,13.0,12.0,10000,7000.0,0.0
1569,2016-03-01,New Purchase,Tainan City,4.0,5.0,10000,4000.0,0.0
1570,2016-03-01,Elimination and Purchase,Tainan City,11.0,15.0,10000,7000.0,0.0
1571,2016-03-01,New Purchase,Taitung County,0.0,,10000,4000.0,0.0
1572,2016-03-01,Elimination and Purchase,Taitung County,0.0,,10000,7000.0,0.0
1573,2016-03-01,New Purchase,Hualien County,12.0,9.0,10000,4000.0,1200.0
1574,2016-03-01,Elimination and Purchase,Hualien County,9.0,6.0,10000,7000.0,2100.0
1575,2016-03-01,New Purchase,Miaoli County,3.0,3.0,10000,4000.0,1200.0
1576,2016-03-01,Elimination and Purchase,Miaoli County,0.0,3.0,10000,7000.0,2100.0
1577,2016-03-01,New Purchase,Lienchiang County,0.0,,10000,4000.0,0.0
1578,2016-03-01,Elimination and Purchase,Lienchiang County,0.0,,10000,7000.0,0.0
1579,2016-03-01,New Purchase,Kinmen County,20.0,20.0,10000,4000.0,5500.0
1580,2016-03-01,Elimination and Purchase,Kinmen County,0.0,20.0,10000,7000.0,12000.0
1581,2016-03-01,New Purchase,Yunlin County,9.0,10.0,10000,4000.0,12000.0
1582,2016-03-01,Elimination and Purchase,Yunlin County,9.0,10.0,10000,7000.0,17000.0
1583,2016-03-01,New Purchase,Kaohsiung City,0.0,14.0,10000,4000.0,4000.0
1584,2016-03-01,Elimination and Purchase,Kaohsiung City,1.0,14.0,10000,7000.0,9000.0
1585,2016-04-01,New Purchase,Nantou County,1.0,11.0,10000,4000.0,1200.0
1586,2016-04-01,Elimination and Purchase,Nantou County,1.0,11.0,10000,7000.0,2100.0
1587,2016-04-01,New Purchase,Chiayi City,2.0,1.0,10000,4000.0,6000.0
1588,2016-04-01,Elimination and Purchase,Chiayi City,4.0,3.0,10000,7000.0,8000.0
1589,2016-04-01,New Purchase,Chiayi County,0.0,4.0,10000,4000.0,4000.0
1590,2016-04-01,Elimination and Purchase,Chiayi County,0.0,4.0,10000,7000.0,5000.0
1591,2016-04-01,New Purchase,Keelung City,2.0,3.0,10000,4000.0,6100.0
1592,2016-04-01,Elimination and Purchase,Keelung City,0.0,3.0,10000,7000.0,9100.0
1593,2016-04-01,New Purchase,Yilan County,3.0,2.0,10000,4000.0,6000.0
1594,2016-04-01,Elimination and Purchase,Yilan County,0.0,2.0,10000,7000.0,6000.0
1595,2016-04-01,New Purchase,Pingtung County,1.0,1.0,10000,4000.0,8000.0
1596,2016-04-01,Elimination and Purchase,Pingtung County,7.0,8.0,10000,7000.0,10000.0
1597,2016-04-01,New Purchase,Changhua County,2.0,1.0,10000,4000.0,1200.0
1598,2016-04-01,Elimination and Purchase,Changhua County,1.0,1.0,10000,7000.0,2100.0
1599,2016-04-01,New Purchase,New Taipei City,121.0,,10000,4000.0,10000.0
1600,2016-04-01,Elimination and Purchase,New Taipei City,8.0,,10000,7000.0,10000.0
1601,2016-04-01,New Purchase,Hsinchu City,14.0,10.0,10000,4000.0,1200.0
1602,2016-04-01,Elimination and Purchase,Hsinchu City,1.0,1.0,10000,7000.0,2100.0
1603,2016-04-01,New Purchase,Hsinchu County,7.0,15.0,10000,4000.0,1200.0
1604,2016-04-01,Elimination and Purchase,Hsinchu County,0.0,15.0,10000,7000.0,2100.0
1605,2016-04-01,New Purchase,Taoyuan City,198.0,191.0,10000,4000.0,11000.0
1606,2016-04-01,Elimination and Purchase,Taoyuan City,37.0,36.0,10000,7000.0,14000.0
1607,2016-04-01,New Purchase,Penghu County,0.0,,10000,4000.0,2100.0
1608,2016-04-01,Elimination and Purchase,Penghu County,0.0,,10000,7000.0,2100.0
1609,2016-04-01,New Purchase,Taichung City,19.0,19.0,10000,4000.0,0.0
1610,2016-04-01,Elimination and Purchase,Taichung City,25.0,25.0,10000,7000.0,0.0
1611,2016-04-01,New Purchase,Taipei City,57.0,71.0,10000,4000.0,0.0
1612,2016-04-01,Elimination and Purchase,Taipei City,14.0,18.0,10000,7000.0,0.0
1613,2016-04-01,New Purchase,Tainan City,5.0,4.0,10000,4000.0,0.0
1614,2016-04-01,Elimination and Purchase,Tainan City,13.0,10.0,10000,7000.0,0.0
1615,2016-04-01,New Purchase,Taitung County,0.0,,10000,4000.0,0.0
1616,2016-04-01,Elimination and Purchase,Taitung County,0.0,,10000,7000.0,0.0
1617,2016-04-01,New Purchase,Hualien County,93.0,76.0,10000,4000.0,1200.0
1618,2016-04-01,Elimination and Purchase,Hualien County,26.0,21.0,10000,7000.0,2100.0
1619,2016-04-01,New Purchase,Miaoli County,4.0,5.0,10000,4000.0,1200.0
1620,2016-04-01,Elimination and Purchase,Miaoli County,0.0,5.0,10000,7000.0,2100.0
1621,2016-04-01,New Purchase,Lienchiang County,0.0,,10000,4000.0,0.0
1622,2016-04-01,Elimination and Purchase,Lienchiang County,0.0,,10000,7000.0,0.0
1623,2016-04-01,New Purchase,Kinmen County,1.0,1.0,10000,4000.0,5500.0
1624,2016-04-01,Elimination and Purchase,Kinmen County,0.0,1.0,10000,7000.0,12000.0
1625,2016-04-01,New Purchase,Yunlin County,4.0,5.0,10000,4000.0,12000.0
1626,2016-04-01,Elimination and Purchase,Yunlin County,9.0,12.0,10000,7000.0,17000.0
1627,2016-04-01,New Purchase,Kaohsiung City,0.0,15.0,10000,4000.0,4000.0
