time,fuel,city,registration
2012/9/1,Gasoline,New Taipei City,"2,355,607"
2012/9/1,Gasoline,Taipei City,"1,097,259"
2012/9/1,Gasoline,Taoyuan City,"1,149,447"
2012/9/1,Gasoline,Taichung City,"1,749,838"
2012/9/1,Gasoline,Tainan City,"1,436,350"
2012/9/1,Gasoline,Kaohsiung City,"2,280,799"
2012/9/1,Gasoline,Yilan County,"297,198"
2012/9/1,Gasoline,Hsinchu County,"290,298"
2012/9/1,Gasoline,Miaoli County,"361,246"
2012/9/1,Gasoline,Changhua County,"921,577"
2012/9/1,Gasoline,Nantou County,"357,695"
2012/9/1,Gasoline,Yunlin County,"491,237"
2012/9/1,Gasoline,Chiayi County,"373,111"
2012/9/1,Gasoline,Pingtung County,"705,024"
2012/9/1,Gasoline,Taitung County,"176,124"
2012/9/1,Gasoline,Hualien County,"243,777"
2012/9/1,Gasoline,Penghu County,"71,202"
2012/9/1,Gasoline,Keelung City,"194,963"
2012/9/1,Gasoline,Hsinchu City,"270,859"
2012/9/1,Gasoline,Chiayi City,"203,676"
2012/9/1,Gasoline,Kinmen County,"45,896"
2012/9/1,Gasoline,Lienchiang County,"5,122"
2012/9/1,Electricity,New Taipei City,"6,018"
2012/9/1,Electricity,Taipei City,"3,313"
2012/9/1,Electricity,Taoyuan City,"3,382"
2012/9/1,Electricity,Taichung City,"2,354"
2012/9/1,Electricity,Tainan City,"2,196"
2012/9/1,Electricity,Kaohsiung City,"5,208"
2012/9/1,Electricity,Yilan County,220
2012/9/1,Electricity,Hsinchu County,470
2012/9/1,Electricity,Miaoli County,512
2012/9/1,Electricity,Changhua County,867
2012/9/1,Electricity,Nantou County,"1,023"
2012/9/1,Electricity,Yunlin County,457
2012/9/1,Electricity,Chiayi County,341
2012/9/1,Electricity,Pingtung County,903
2012/9/1,Electricity,Taitung County,158
2012/9/1,Electricity,Hualien County,187
2012/9/1,Electricity,Penghu County,"2,061"
2012/9/1,Electricity,Keelung City,156
2012/9/1,Electricity,Hsinchu City,520
2012/9/1,Electricity,Chiayi City,351
2012/9/1,Electricity,Kinmen County,147
2012/9/1,Electricity,Lienchiang County,4
2012/10/1,Gasoline,New Taipei City,"2,359,437"
2012/10/1,Gasoline,Taipei City,"1,097,714"
2012/10/1,Gasoline,Taoyuan City,"1,152,291"
2012/10/1,Gasoline,Taichung City,"1,753,472"
2012/10/1,Gasoline,Tainan City,"1,438,220"
2012/10/1,Gasoline,Kaohsiung City,"2,282,432"
2012/10/1,Gasoline,Yilan County,"297,601"
2012/10/1,Gasoline,Hsinchu County,"291,062"
2012/10/1,Gasoline,Miaoli County,"361,988"
2012/10/1,Gasoline,Changhua County,"922,703"
2012/10/1,Gasoline,Nantou County,"358,177"
2012/10/1,Gasoline,Yunlin County,"491,699"
2012/10/1,Gasoline,Chiayi County,"373,410"
2012/10/1,Gasoline,Pingtung County,"706,251"
2012/10/1,Gasoline,Taitung County,"176,055"
2012/10/1,Gasoline,Hualien County,"243,917"
2012/10/1,Gasoline,Penghu County,"71,220"
2012/10/1,Gasoline,Keelung City,"195,251"
2012/10/1,Gasoline,Hsinchu City,"271,003"
2012/10/1,Gasoline,Chiayi City,"203,762"
2012/10/1,Gasoline,Kinmen County,"46,195"
2012/10/1,Gasoline,Lienchiang County,"5,156"
2012/10/1,Electricity,New Taipei City,"6,007"
2012/10/1,Electricity,Taipei City,"3,362"
2012/10/1,Electricity,Taoyuan City,"3,543"
2012/10/1,Electricity,Taichung City,"2,411"
2012/10/1,Electricity,Tainan City,"2,263"
2012/10/1,Electricity,Kaohsiung City,"5,309"
2012/10/1,Electricity,Yilan County,235
2012/10/1,Electricity,Hsinchu County,472
2012/10/1,Electricity,Miaoli County,520
2012/10/1,Electricity,Changhua County,894
2012/10/1,Electricity,Nantou County,"1,045"
2012/10/1,Electricity,Yunlin County,465
2012/10/1,Electricity,Chiayi County,341
2012/10/1,Electricity,Pingtung County,910
2012/10/1,Electricity,Taitung County,161
2012/10/1,Electricity,Hualien County,195
2012/10/1,Electricity,Penghu County,"2,094"
2012/10/1,Electricity,Keelung City,159
2012/10/1,Electricity,Hsinchu City,536
2012/10/1,Electricity,Chiayi City,366
2012/10/1,Electricity,Kinmen County,155
2012/10/1,Electricity,Lienchiang County,3
2012/11/1,Gasoline,New Taipei City,"2,362,087"
2012/11/1,Gasoline,Taipei City,"1,098,132"
2012/11/1,Gasoline,Taoyuan City,"1,154,476"
2012/11/1,Gasoline,Taichung City,"1,755,621"
2012/11/1,Gasoline,Tainan City,"1,439,871"
2012/11/1,Gasoline,Kaohsiung City,"2,283,192"
2012/11/1,Gasoline,Yilan County,"297,592"
2012/11/1,Gasoline,Hsinchu County,"291,472"
2012/11/1,Gasoline,Miaoli County,"362,366"
2012/11/1,Gasoline,Changhua County,"923,145"
2012/11/1,Gasoline,Nantou County,"358,484"
2012/11/1,Gasoline,Yunlin County,"491,476"
2012/11/1,Gasoline,Chiayi County,"373,776"
2012/11/1,Gasoline,Pingtung County,"707,118"
2012/11/1,Gasoline,Taitung County,"176,292"
2012/11/1,Gasoline,Hualien County,"243,781"
2012/11/1,Gasoline,Penghu County,"71,265"
2012/11/1,Gasoline,Keelung City,"195,138"
2012/11/1,Gasoline,Hsinchu City,"270,869"
2012/11/1,Gasoline,Chiayi City,"203,813"
2012/11/1,Gasoline,Kinmen County,"46,444"
2012/11/1,Gasoline,Lienchiang County,"5,173"
2012/11/1,Electricity,New Taipei City,"6,004"
2012/11/1,Electricity,Taipei City,"3,393"
2012/11/1,Electricity,Taoyuan City,"3,600"
2012/11/1,Electricity,Taichung City,"2,408"
2012/11/1,Electricity,Tainan City,"2,293"
2012/11/1,Electricity,Kaohsiung City,"5,453"
2012/11/1,Electricity,Yilan County,266
2012/11/1,Electricity,Hsinchu County,480
2012/11/1,Electricity,Miaoli County,521
2012/11/1,Electricity,Changhua County,913
2012/11/1,Electricity,Nantou County,"1,051"
2012/11/1,Electricity,Yunlin County,474
2012/11/1,Electricity,Chiayi County,343
2012/11/1,Electricity,Pingtung County,912
2012/11/1,Electricity,Taitung County,164
2012/11/1,Electricity,Hualien County,194
2012/11/1,Electricity,Penghu County,"2,120"
2012/11/1,Electricity,Keelung City,161
2012/11/1,Electricity,Hsinchu City,543
2012/11/1,Electricity,Chiayi City,372
2012/11/1,Electricity,Kinmen County,159
2012/11/1,Electricity,Lienchiang County,3
2012/12/1,Gasoline,New Taipei City,"2,362,900"
2012/12/1,Gasoline,Taipei City,"1,096,524"
2012/12/1,Gasoline,Taoyuan City,"1,155,884"
2012/12/1,Gasoline,Taichung City,"1,757,484"
2012/12/1,Gasoline,Tainan City,"1,441,149"
2012/12/1,Gasoline,Kaohsiung City,"2,277,929"
2012/12/1,Gasoline,Yilan County,"297,895"
2012/12/1,Gasoline,Hsinchu County,"291,760"
2012/12/1,Gasoline,Miaoli County,"361,749"
2012/12/1,Gasoline,Changhua County,"922,825"
2012/12/1,Gasoline,Nantou County,"358,740"
2012/12/1,Gasoline,Yunlin County,"491,672"
2012/12/1,Gasoline,Chiayi County,"374,076"
2012/12/1,Gasoline,Pingtung County,"704,038"
2012/12/1,Gasoline,Taitung County,"175,705"
2012/12/1,Gasoline,Hualien County,"244,044"
2012/12/1,Gasoline,Penghu County,"71,325"
2012/12/1,Gasoline,Keelung City,"195,163"
2012/12/1,Gasoline,Hsinchu City,"271,004"
2012/12/1,Gasoline,Chiayi City,"204,057"
2012/12/1,Gasoline,Kinmen County,"46,587"
2012/12/1,Gasoline,Lienchiang County,"5,187"
2012/12/1,Electricity,New Taipei City,"6,006"
2012/12/1,Electricity,Taipei City,"3,409"
2012/12/1,Electricity,Taoyuan City,"3,586"
2012/12/1,Electricity,Taichung City,"2,412"
2012/12/1,Electricity,Tainan City,"2,310"
2012/12/1,Electricity,Kaohsiung City,"5,464"
2012/12/1,Electricity,Yilan County,267
2012/12/1,Electricity,Hsinchu County,482
2012/12/1,Electricity,Miaoli County,520
2012/12/1,Electricity,Changhua County,918
2012/12/1,Electricity,Nantou County,"1,052"
2012/12/1,Electricity,Yunlin County,478
2012/12/1,Electricity,Chiayi County,346
2012/12/1,Electricity,Pingtung County,909
2012/12/1,Electricity,Taitung County,159
2012/12/1,Electricity,Hualien County,194
2012/12/1,Electricity,Penghu County,"2,135"
2012/12/1,Electricity,Keelung City,163
2012/12/1,Electricity,Hsinchu City,555
2012/12/1,Electricity,Chiayi City,374
2012/12/1,Electricity,Kinmen County,160
2012/12/1,Electricity,Lienchiang County,3
2013/1/1,Gasoline,New Taipei City,"2,366,863"
2013/1/1,Gasoline,Taipei City,"1,097,263"
2013/1/1,Gasoline,Taoyuan City,"1,157,665"
2013/1/1,Gasoline,Taichung City,"1,761,692"
2013/1/1,Gasoline,Tainan City,"1,438,166"
2013/1/1,Gasoline,Kaohsiung City,"2,276,584"
2013/1/1,Gasoline,Yilan County,"298,403"
2013/1/1,Gasoline,Hsinchu County,"291,755"
2013/1/1,Gasoline,Miaoli County,"361,611"
2013/1/1,Gasoline,Changhua County,"924,056"
2013/1/1,Gasoline,Nantou County,"358,899"
2013/1/1,Gasoline,Yunlin County,"490,756"
2013/1/1,Gasoline,Chiayi County,"373,087"
2013/1/1,Gasoline,Pingtung County,"704,422"
2013/1/1,Gasoline,Taitung County,"175,991"
2013/1/1,Gasoline,Hualien County,"244,487"
2013/1/1,Gasoline,Penghu County,"71,403"
2013/1/1,Gasoline,Keelung City,"195,245"
2013/1/1,Gasoline,Hsinchu City,"271,262"
2013/1/1,Gasoline,Chiayi City,"203,994"
2013/1/1,Gasoline,Kinmen County,"46,727"
2013/1/1,Gasoline,Lienchiang County,"5,200"
2013/1/1,Electricity,New Taipei City,"6,012"
2013/1/1,Electricity,Taipei City,"3,424"
2013/1/1,Electricity,Taoyuan City,"3,602"
2013/1/1,Electricity,Taichung City,"2,442"
2013/1/1,Electricity,Tainan City,"2,328"
2013/1/1,Electricity,Kaohsiung City,"5,492"
2013/1/1,Electricity,Yilan County,276
2013/1/1,Electricity,Hsinchu County,487
2013/1/1,Electricity,Miaoli County,521
2013/1/1,Electricity,Changhua County,934
2013/1/1,Electricity,Nantou County,"1,056"
2013/1/1,Electricity,Yunlin County,489
2013/1/1,Electricity,Chiayi County,348
2013/1/1,Electricity,Pingtung County,932
2013/1/1,Electricity,Taitung County,160
2013/1/1,Electricity,Hualien County,196
2013/1/1,Electricity,Penghu County,"2,138"
2013/1/1,Electricity,Keelung City,163
2013/1/1,Electricity,Hsinchu City,582
2013/1/1,Electricity,Chiayi City,389
2013/1/1,Electricity,Kinmen County,162
2013/1/1,Electricity,Lienchiang County,3
2013/2/1,Gasoline,New Taipei City,"2,367,932"
2013/2/1,Gasoline,Taipei City,"1,097,281"
2013/2/1,Gasoline,Taoyuan City,"1,159,115"
2013/2/1,Gasoline,Taichung City,"1,763,828"
2013/2/1,Gasoline,Tainan City,"1,437,386"
2013/2/1,Gasoline,Kaohsiung City,"2,277,073"
2013/2/1,Gasoline,Yilan County,"298,906"
2013/2/1,Gasoline,Hsinchu County,"292,182"
2013/2/1,Gasoline,Miaoli County,"362,171"
2013/2/1,Gasoline,Changhua County,"924,138"
2013/2/1,Gasoline,Nantou County,"359,393"
2013/2/1,Gasoline,Yunlin County,"490,824"
2013/2/1,Gasoline,Chiayi County,"372,842"
2013/2/1,Gasoline,Pingtung County,"705,168"
2013/2/1,Gasoline,Taitung County,"175,787"
2013/2/1,Gasoline,Hualien County,"244,630"
2013/2/1,Gasoline,Penghu County,"71,546"
2013/2/1,Gasoline,Keelung City,"195,513"
2013/2/1,Gasoline,Hsinchu City,"271,510"
2013/2/1,Gasoline,Chiayi City,"203,738"
2013/2/1,Gasoline,Kinmen County,"46,956"
2013/2/1,Gasoline,Lienchiang County,"5,233"
2013/2/1,Electricity,New Taipei City,"6,028"
2013/2/1,Electricity,Taipei City,"3,450"
2013/2/1,Electricity,Taoyuan City,"3,620"
2013/2/1,Electricity,Taichung City,"2,479"
2013/2/1,Electricity,Tainan City,"2,343"
2013/2/1,Electricity,Kaohsiung City,"5,536"
2013/2/1,Electricity,Yilan County,278
2013/2/1,Electricity,Hsinchu County,493
2013/2/1,Electricity,Miaoli County,520
2013/2/1,Electricity,Changhua County,946
2013/2/1,Electricity,Nantou County,"1,058"
2013/2/1,Electricity,Yunlin County,497
2013/2/1,Electricity,Chiayi County,355
2013/2/1,Electricity,Pingtung County,935
2013/2/1,Electricity,Taitung County,159
2013/2/1,Electricity,Hualien County,198
2013/2/1,Electricity,Penghu County,"2,201"
2013/2/1,Electricity,Keelung City,164
2013/2/1,Electricity,Hsinchu City,593
2013/2/1,Electricity,Chiayi City,434
2013/2/1,Electricity,Kinmen County,163
2013/2/1,Electricity,Lienchiang County,3
2013/3/1,Gasoline,New Taipei City,"2,367,985"
2013/3/1,Gasoline,Taipei City,"1,097,472"
2013/3/1,Gasoline,Taoyuan City,"1,161,097"
2013/3/1,Gasoline,Taichung City,"1,765,973"
2013/3/1,Gasoline,Tainan City,"1,419,748"
2013/3/1,Gasoline,Kaohsiung City,"2,275,871"
2013/3/1,Gasoline,Yilan County,"298,750"
2013/3/1,Gasoline,Hsinchu County,"292,925"
2013/3/1,Gasoline,Miaoli County,"362,909"
2013/3/1,Gasoline,Changhua County,"925,681"
2013/3/1,Gasoline,Nantou County,"359,924"
2013/3/1,Gasoline,Yunlin County,"479,965"
2013/3/1,Gasoline,Chiayi County,"366,090"
2013/3/1,Gasoline,Pingtung County,"699,667"
2013/3/1,Gasoline,Taitung County,"176,283"
2013/3/1,Gasoline,Hualien County,"243,955"
2013/3/1,Gasoline,Penghu County,"71,888"
2013/3/1,Gasoline,Keelung City,"195,251"
2013/3/1,Gasoline,Hsinchu City,"271,792"
2013/3/1,Gasoline,Chiayi City,"201,641"
2013/3/1,Gasoline,Kinmen County,"47,214"
2013/3/1,Gasoline,Lienchiang County,"5,261"
2013/3/1,Electricity,New Taipei City,"6,095"
2013/3/1,Electricity,Taipei City,"3,534"
2013/3/1,Electricity,Taoyuan City,"3,601"
2013/3/1,Electricity,Taichung City,"2,540"
2013/3/1,Electricity,Tainan City,"2,336"
2013/3/1,Electricity,Kaohsiung City,"5,609"
2013/3/1,Electricity,Yilan County,279
2013/3/1,Electricity,Hsinchu County,497
2013/3/1,Electricity,Miaoli County,524
2013/3/1,Electricity,Changhua County,994
2013/3/1,Electricity,Nantou County,"1,061"
2013/3/1,Electricity,Yunlin County,515
2013/3/1,Electricity,Chiayi County,374
2013/3/1,Electricity,Pingtung County,945
2013/3/1,Electricity,Taitung County,164
2013/3/1,Electricity,Hualien County,217
2013/3/1,Electricity,Penghu County,"2,374"
2013/3/1,Electricity,Keelung City,164
2013/3/1,Electricity,Hsinchu City,613
2013/3/1,Electricity,Chiayi City,562
2013/3/1,Electricity,Kinmen County,169
2013/3/1,Electricity,Lienchiang County,3
2013/4/1,Gasoline,New Taipei City,"2,369,297"
2013/4/1,Gasoline,Taipei City,"1,098,088"
2013/4/1,Gasoline,Taoyuan City,"1,161,398"
2013/4/1,Gasoline,Taichung City,"1,747,980"
2013/4/1,Gasoline,Tainan City,"1,420,037"
2013/4/1,Gasoline,Kaohsiung City,"2,276,029"
2013/4/1,Gasoline,Yilan County,"298,743"
2013/4/1,Gasoline,Hsinchu County,"293,362"
2013/4/1,Gasoline,Miaoli County,"363,335"
2013/4/1,Gasoline,Changhua County,"912,355"
2013/4/1,Gasoline,Nantou County,"353,341"
2013/4/1,Gasoline,Yunlin County,"479,948"
2013/4/1,Gasoline,Chiayi County,"366,023"
2013/4/1,Gasoline,Pingtung County,"700,557"
2013/4/1,Gasoline,Taitung County,"176,777"
2013/4/1,Gasoline,Hualien County,"243,893"
2013/4/1,Gasoline,Penghu County,"72,221"
2013/4/1,Gasoline,Keelung City,"195,237"
2013/4/1,Gasoline,Hsinchu City,"271,988"
2013/4/1,Gasoline,Chiayi City,"201,910"
2013/4/1,Gasoline,Kinmen County,"47,454"
2013/4/1,Gasoline,Lienchiang County,"5,300"
2013/4/1,Electricity,New Taipei City,"6,179"
2013/4/1,Electricity,Taipei City,"3,538"
2013/4/1,Electricity,Taoyuan City,"3,612"
2013/4/1,Electricity,Taichung City,"2,604"
2013/4/1,Electricity,Tainan City,"2,359"
2013/4/1,Electricity,Kaohsiung City,"5,634"
2013/4/1,Electricity,Yilan County,285
2013/4/1,Electricity,Hsinchu County,507
2013/4/1,Electricity,Miaoli County,527
2013/4/1,Electricity,Changhua County,"1,035"
2013/4/1,Electricity,Nantou County,"1,059"
2013/4/1,Electricity,Yunlin County,538
2013/4/1,Electricity,Chiayi County,379
2013/4/1,Electricity,Pingtung County,967
2013/4/1,Electricity,Taitung County,168
2013/4/1,Electricity,Hualien County,220
2013/4/1,Electricity,Penghu County,"2,410"
2013/4/1,Electricity,Keelung City,165
2013/4/1,Electricity,Hsinchu City,644
2013/4/1,Electricity,Chiayi City,564
2013/4/1,Electricity,Kinmen County,183
2013/4/1,Electricity,Lienchiang County,3
2013/5/1,Gasoline,New Taipei City,"2,372,945"
2013/5/1,Gasoline,Taipei City,"1,100,031"
2013/5/1,Gasoline,Taoyuan City,"1,163,511"
2013/5/1,Gasoline,Taichung City,"1,750,628"
2013/5/1,Gasoline,Tainan City,"1,420,304"
2013/5/1,Gasoline,Kaohsiung City,"2,277,775"
2013/5/1,Gasoline,Yilan County,"298,960"
2013/5/1,Gasoline,Hsinchu County,"294,186"
2013/5/1,Gasoline,Miaoli County,"364,028"
2013/5/1,Gasoline,Changhua County,"912,822"
2013/5/1,Gasoline,Nantou County,"353,559"
2013/5/1,Gasoline,Yunlin County,"480,277"
2013/5/1,Gasoline,Chiayi County,"366,360"
2013/5/1,Gasoline,Pingtung County,"701,727"
2013/5/1,Gasoline,Taitung County,"177,085"
2013/5/1,Gasoline,Hualien County,"244,123"
2013/5/1,Gasoline,Penghu County,"72,403"
2013/5/1,Gasoline,Keelung City,"195,586"
2013/5/1,Gasoline,Hsinchu City,"272,444"
2013/5/1,Gasoline,Chiayi City,"202,036"
2013/5/1,Gasoline,Kinmen County,"47,696"
2013/5/1,Gasoline,Lienchiang County,"5,346"
2013/5/1,Electricity,New Taipei City,"6,233"
2013/5/1,Electricity,Taipei City,"3,587"
2013/5/1,Electricity,Taoyuan City,"3,665"
2013/5/1,Electricity,Taichung City,"2,640"
2013/5/1,Electricity,Tainan City,"2,374"
2013/5/1,Electricity,Kaohsiung City,"5,663"
2013/5/1,Electricity,Yilan County,289
2013/5/1,Electricity,Hsinchu County,519
2013/5/1,Electricity,Miaoli County,528
2013/5/1,Electricity,Changhua County,"1,074"
2013/5/1,Electricity,Nantou County,"1,058"
2013/5/1,Electricity,Yunlin County,546
2013/5/1,Electricity,Chiayi County,384
2013/5/1,Electricity,Pingtung County,966
2013/5/1,Electricity,Taitung County,169
2013/5/1,Electricity,Hualien County,225
2013/5/1,Electricity,Penghu County,"2,774"
2013/5/1,Electricity,Keelung City,167
2013/5/1,Electricity,Hsinchu City,660
2013/5/1,Electricity,Chiayi City,561
2013/5/1,Electricity,Kinmen County,185
2013/5/1,Electricity,Lienchiang County,3
2013/6/1,Gasoline,New Taipei City,"2,377,762"
2013/6/1,Gasoline,Taipei City,"1,101,936"
2013/6/1,Gasoline,Taoyuan City,"1,165,846"
2013/6/1,Gasoline,Taichung City,"1,755,442"
2013/6/1,Gasoline,Tainan City,"1,423,385"
2013/6/1,Gasoline,Kaohsiung City,"2,280,575"
2013/6/1,Gasoline,Yilan County,"299,692"
2013/6/1,Gasoline,Hsinchu County,"295,126"
2013/6/1,Gasoline,Miaoli County,"365,146"
2013/6/1,Gasoline,Changhua County,"914,959"
2013/6/1,Gasoline,Nantou County,"354,393"
2013/6/1,Gasoline,Yunlin County,"481,411"
2013/6/1,Gasoline,Chiayi County,"367,076"
2013/6/1,Gasoline,Pingtung County,"703,607"
2013/6/1,Gasoline,Taitung County,"177,485"
2013/6/1,Gasoline,Hualien County,"244,524"
2013/6/1,Gasoline,Penghu County,"72,645"
2013/6/1,Gasoline,Keelung City,"196,199"
2013/6/1,Gasoline,Hsinchu City,"272,954"
2013/6/1,Gasoline,Chiayi City,"202,354"
2013/6/1,Gasoline,Kinmen County,"48,101"
2013/6/1,Gasoline,Lienchiang County,"5,434"
2013/6/1,Electricity,New Taipei City,"6,290"
2013/6/1,Electricity,Taipei City,"3,661"
2013/6/1,Electricity,Taoyuan City,"3,694"
2013/6/1,Electricity,Taichung City,"2,673"
2013/6/1,Electricity,Tainan City,"2,384"
2013/6/1,Electricity,Kaohsiung City,"5,706"
2013/6/1,Electricity,Yilan County,294
2013/6/1,Electricity,Hsinchu County,523
2013/6/1,Electricity,Miaoli County,532
2013/6/1,Electricity,Changhua County,"1,103"
2013/6/1,Electricity,Nantou County,"1,061"
2013/6/1,Electricity,Yunlin County,590
2013/6/1,Electricity,Chiayi County,385
2013/6/1,Electricity,Pingtung County,970
2013/6/1,Electricity,Taitung County,172
2013/6/1,Electricity,Hualien County,235
2013/6/1,Electricity,Penghu County,"3,181"
2013/6/1,Electricity,Keelung City,170
2013/6/1,Electricity,Hsinchu City,663
2013/6/1,Electricity,Chiayi City,566
2013/6/1,Electricity,Kinmen County,194
2013/6/1,Electricity,Lienchiang County,3
2013/7/1,Gasoline,New Taipei City,"2,380,831"
2013/7/1,Gasoline,Taipei City,"1,100,752"
2013/7/1,Gasoline,Taoyuan City,"1,168,463"
2013/7/1,Gasoline,Taichung City,"1,759,177"
2013/7/1,Gasoline,Tainan City,"1,423,542"
2013/7/1,Gasoline,Kaohsiung City,"2,283,170"
2013/7/1,Gasoline,Yilan County,"300,446"
2013/7/1,Gasoline,Hsinchu County,"295,892"
2013/7/1,Gasoline,Miaoli County,"364,841"
2013/7/1,Gasoline,Changhua County,"916,534"
2013/7/1,Gasoline,Nantou County,"354,942"
2013/7/1,Gasoline,Yunlin County,"481,051"
2013/7/1,Gasoline,Chiayi County,"367,102"
2013/7/1,Gasoline,Pingtung County,"705,168"
2013/7/1,Gasoline,Taitung County,"177,865"
2013/7/1,Gasoline,Hualien County,"244,370"
2013/7/1,Gasoline,Penghu County,"72,751"
2013/7/1,Gasoline,Keelung City,"196,635"
2013/7/1,Gasoline,Hsinchu City,"273,084"
2013/7/1,Gasoline,Chiayi City,"202,177"
2013/7/1,Gasoline,Kinmen County,"48,567"
2013/7/1,Gasoline,Lienchiang County,"5,478"
2013/7/1,Electricity,New Taipei City,"6,322"
2013/7/1,Electricity,Taipei City,"3,698"
2013/7/1,Electricity,Taoyuan City,"3,773"
2013/7/1,Electricity,Taichung City,"2,730"
2013/7/1,Electricity,Tainan City,"2,403"
2013/7/1,Electricity,Kaohsiung City,"5,782"
2013/7/1,Electricity,Yilan County,296
2013/7/1,Electricity,Hsinchu County,525
2013/7/1,Electricity,Miaoli County,541
2013/7/1,Electricity,Changhua County,"1,144"
2013/7/1,Electricity,Nantou County,"1,081"
2013/7/1,Electricity,Yunlin County,600
2013/7/1,Electricity,Chiayi County,392
2013/7/1,Electricity,Pingtung County,977
2013/7/1,Electricity,Taitung County,174
2013/7/1,Electricity,Hualien County,235
2013/7/1,Electricity,Penghu County,"3,387"
2013/7/1,Electricity,Keelung City,171
2013/7/1,Electricity,Hsinchu City,680
2013/7/1,Electricity,Chiayi City,575
2013/7/1,Electricity,Kinmen County,196
2013/7/1,Electricity,Lienchiang County,3
2013/8/1,Gasoline,New Taipei City,"2,345,615"
2013/8/1,Gasoline,Taipei City,"1,080,944"
2013/8/1,Gasoline,Taoyuan City,"1,153,042"
2013/8/1,Gasoline,Taichung City,"1,750,441"
2013/8/1,Gasoline,Tainan City,"1,408,452"
2013/8/1,Gasoline,Kaohsiung City,"2,230,957"
2013/8/1,Gasoline,Yilan County,"292,215"
2013/8/1,Gasoline,Hsinchu County,"289,845"
2013/8/1,Gasoline,Miaoli County,"355,049"
2013/8/1,Gasoline,Changhua County,"914,178"
2013/8/1,Gasoline,Nantou County,"351,121"
2013/8/1,Gasoline,Yunlin County,"477,766"
2013/8/1,Gasoline,Chiayi County,"363,644"
2013/8/1,Gasoline,Pingtung County,"688,366"
2013/8/1,Gasoline,Taitung County,"176,591"
2013/8/1,Gasoline,Hualien County,"239,360"
2013/8/1,Gasoline,Penghu County,"71,632"
2013/8/1,Gasoline,Keelung City,"193,460"
2013/8/1,Gasoline,Hsinchu City,"267,278"
2013/8/1,Gasoline,Chiayi City,"198,679"
2013/8/1,Gasoline,Kinmen County,"48,679"
2013/8/1,Gasoline,Lienchiang County,"5,488"
2013/8/1,Electricity,New Taipei City,"6,415"
2013/8/1,Electricity,Taipei City,"3,739"
2013/8/1,Electricity,Taoyuan City,"3,852"
2013/8/1,Electricity,Taichung City,"2,790"
2013/8/1,Electricity,Tainan City,"2,419"
2013/8/1,Electricity,Kaohsiung City,"5,872"
2013/8/1,Electricity,Yilan County,300
2013/8/1,Electricity,Hsinchu County,529
2013/8/1,Electricity,Miaoli County,541
2013/8/1,Electricity,Changhua County,"1,168"
2013/8/1,Electricity,Nantou County,"1,080"
2013/8/1,Electricity,Yunlin County,619
2013/8/1,Electricity,Chiayi County,398
2013/8/1,Electricity,Pingtung County,982
2013/8/1,Electricity,Taitung County,177
2013/8/1,Electricity,Hualien County,236
2013/8/1,Electricity,Penghu County,"3,477"
2013/8/1,Electricity,Keelung City,170
2013/8/1,Electricity,Hsinchu City,686
2013/8/1,Electricity,Chiayi City,575
2013/8/1,Electricity,Kinmen County,199
2013/8/1,Electricity,Lienchiang County,3
2013/9/1,Gasoline,New Taipei City,"2,271,422"
2013/9/1,Gasoline,Taipei City,"1,052,722"
2013/9/1,Gasoline,Taoyuan City,"1,125,055"
2013/9/1,Gasoline,Taichung City,"1,688,899"
2013/9/1,Gasoline,Tainan City,"1,330,822"
2013/9/1,Gasoline,Kaohsiung City,"2,106,699"
2013/9/1,Gasoline,Yilan County,"282,334"
2013/9/1,Gasoline,Hsinchu County,"283,760"
2013/9/1,Gasoline,Miaoli County,"341,166"
2013/9/1,Gasoline,Changhua County,"869,212"
2013/9/1,Gasoline,Nantou County,"333,236"
2013/9/1,Gasoline,Yunlin County,"454,454"
2013/9/1,Gasoline,Chiayi County,"344,984"
2013/9/1,Gasoline,Pingtung County,"655,970"
2013/9/1,Gasoline,Taitung County,"170,614"
2013/9/1,Gasoline,Hualien County,"227,338"
2013/9/1,Gasoline,Penghu County,"69,991"
2013/9/1,Gasoline,Keelung City,"188,394"
2013/9/1,Gasoline,Hsinchu City,"261,847"
2013/9/1,Gasoline,Chiayi City,"190,405"
2013/9/1,Gasoline,Kinmen County,"47,695"
2013/9/1,Gasoline,Lienchiang County,"5,377"
2013/9/1,Electricity,New Taipei City,"6,471"
2013/9/1,Electricity,Taipei City,"3,790"
2013/9/1,Electricity,Taoyuan City,"3,896"
2013/9/1,Electricity,Taichung City,"2,829"
2013/9/1,Electricity,Tainan City,"2,421"
2013/9/1,Electricity,Kaohsiung City,"5,902"
2013/9/1,Electricity,Yilan County,300
2013/9/1,Electricity,Hsinchu County,534
2013/9/1,Electricity,Miaoli County,541
2013/9/1,Electricity,Changhua County,"1,193"
2013/9/1,Electricity,Nantou County,"1,080"
2013/9/1,Electricity,Yunlin County,640
2013/9/1,Electricity,Chiayi County,405
2013/9/1,Electricity,Pingtung County,966
2013/9/1,Electricity,Taitung County,223
2013/9/1,Electricity,Hualien County,238
2013/9/1,Electricity,Penghu County,"3,469"
2013/9/1,Electricity,Keelung City,171
2013/9/1,Electricity,Hsinchu City,700
2013/9/1,Electricity,Chiayi City,575
2013/9/1,Electricity,Kinmen County,201
2013/9/1,Electricity,Lienchiang County,3
2013/10/1,Gasoline,New Taipei City,"2,278,736"
2013/10/1,Gasoline,Taipei City,"1,049,948"
